name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
 Cheap but awesome! - B5 Room 1,Price:$25 / night,Private room in Nashville,,/rooms/35917515?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$137 totalShow details,Rating 4.52 out of 5;4.5227 reviews (27)Price:$25 / nightPrice:$137 totalShow details
 Nice Private Room in NORTH Nashville,Price:$36 / night,Private room in Goodlettsville,SUPERHOST,/rooms/11087723?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,3 guests · 1 bedroom · 1 bed · 1.5 baths,Price:$163 totalShow details,Rating 4.91 out of 5;4.91284 reviews (284)Price:$36 / nightPrice:$163 totalShow details
 todas las comodidades a 5 minutos del downtown,Price:$25 / night,Private room in Nashville,SUPERHOST,/rooms/39343114?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$126 totalShow details,Rating 4.80 out of 5;4.8015 reviews (15)Price:$25 / nightPrice:$126 totalShow details
 Writing and Spiritual Retreat Cabin,Price:$39 / night,Entire cottage in Ashland City,SUPERHOST,/rooms/8683283?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,2 guests · 2 bedrooms · 2 beds · 1.5 baths,Price:$178 totalShow details,Rating 4.93 out of 5;4.93159 reviews (159)Price:$39 / nightPrice:$178 totalShow details
 Downtown Hostel (Coed Shared Dorm),Price:$35 / night,Hotel room in Nashville,SUPERHOST,/rooms/3717911?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,1 guest · 1 bedroom · 8 beds · 7 baths,Price:$140 totalShow details,Rating 4.77 out of 5;4.77639 reviews (639)Price:$35 / nightPrice:$140 totalShow details
" Suite 4 ""MIGHTY INDIAN"" - Country Clean Cozy!",Previous price:$44Discounted price:$39 / night,Private room in Lebanon,SUPERHOST,/rooms/43697680?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,4 guests · 1 bedroom · 2 beds · 2 baths,Price:$178 totalShow details,Rating 4.82 out of 5;4.8245 reviews (45)Previous price:$44Discounted price:$39 / nightPrice:$178 totalShow details
" Quiet, country setting with sleeping for up to 4!",Price:$35 / night,Private room in Hendersonville,,/rooms/39691633?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,4 guests · 2 bedrooms · 2 beds · 1 private bath,Price:$160 totalShow details,Rating 5.0 out of 5;5.03 reviews (3)Price:$35 / nightPrice:$160 totalShow details
 Downtown Hostel (Female-Only Shared Dorm),Price:$35 / night,Hostel beds in Nashville,SUPERHOST,/rooms/15157178?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,1 guest · 1 bedroom · 8 beds · 7 shared baths,Price:$140 totalShow details,Rating 4.80 out of 5;4.80402 reviews (402)Price:$35 / nightPrice:$140 totalShow details
 Nice comfortable room with a double futon..,Price:$31 / night,Private room in Franklin,SUPERHOST,/rooms/11923339?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,2 guests · 1 bedroom · 0 beds · 1 private bath,Price:$154 totalShow details,Rating 5.0 out of 5;5.023 reviews (23)Price:$31 / nightPrice:$154 totalShow details
" Clean, cozy and comfortable",Price:$36 / night,Private room in Murfreesboro,SUPERHOST,/rooms/19782732?check_in=2021-05-02&check_out=2021-05-06&previous_page_section_name=1000&federated_search_id=beb2e893-9ec6-49f8-8d96-ae22233c9054,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$192 totalShow details,Rating 4.98 out of 5;4.98256 reviews (256)Price:$36 / nightPrice:$192 totalShow details
