name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
Cheap but awesome! - B5 Room 1,Price:$25 / night,Private room in Nashville,,/rooms/35917515?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$108 totalShow details,Rating 4.52 out of 5;4.5227 reviews (27)Price:$25 / nightPrice:$108 totalShow details
Nice Private Room in NORTH Nashville,Price:$37 / night,Private room in Goodlettsville,SUPERHOST,/rooms/11087723?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,3 guests · 1 bedroom · 1 bed · 1.5 baths,Price:$126 totalShow details,Rating 4.91 out of 5;4.91283 reviews (283)Price:$37 / nightPrice:$126 totalShow details
"Quiet, country setting with sleeping for up to 4!",Price:$35 / night,Private room in Hendersonville,,/rooms/39691633?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,4 guests · 2 bedrooms · 2 beds · 1 private bath,Price:$120 totalShow details,Rating 5.0 out of 5;5.03 reviews (3)Price:$35 / nightPrice:$120 totalShow details
todas las comodidades a 5 minutos del downtown,Price:$25 / night,Private room in Nashville,SUPERHOST,/rooms/39343114?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$97 totalShow details,Rating 4.80 out of 5;4.8015 reviews (15)Price:$25 / nightPrice:$97 totalShow details
Nice comfortable room with a double futon..,Price:$31 / night,Private room in Franklin,SUPERHOST,/rooms/11923339?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,2 guests · 1 bedroom · 0 beds · 1 private bath,Price:$121 totalShow details,Rating 5.0 out of 5;5.023 reviews (23)Price:$31 / nightPrice:$121 totalShow details
"Clean, cozy and comfortable",Price:$37 / night,Private room in Murfreesboro,SUPERHOST,/rooms/19782732?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$154 totalShow details,Rating 4.98 out of 5;4.98256 reviews (256)Price:$37 / nightPrice:$154 totalShow details
Private room  Share bathroom,Price:$30 / night,Private room in Murfreesboro,,/rooms/39048339?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$131 totalShow details,Rating 4.61 out of 5;4.6141 reviews (41)Price:$30 / nightPrice:$131 totalShow details
"A great value, about 20 min to Nashville, Opryland",Price:$30 / night,Private room in Goodlettsville,SUPERHOST,/rooms/10253419?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$108 totalShow details,Rating 4.82 out of 5;4.82157 reviews (157)Price:$30 / nightPrice:$108 totalShow details
"""The Lavender Room""",Price:$37 / night,Private room in Murfreesboro,SUPERHOST,/rooms/35563864?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$149 totalShow details,Rating 5.0 out of 5;5.026 reviews (26)Price:$37 / nightPrice:$149 totalShow details
Nashville Wooded Hilltop Primitive Camping Maple,Previous price:$25Discounted price:$23 / night,Campsite in Goodlettsville,SUPERHOST,/rooms/20551388?check_in=2021-04-22&check_out=2021-04-25&previous_page_section_name=1000&federated_search_id=dd4ac8ee-58c8-48d8-a4bb-1babc5c6f107,10 guests · 2 bedrooms · 0 beds · 0 baths,Price:$77 totalShow details,Rating 4.82 out of 5;4.8222 reviews (22)Previous price:$25Discounted price:$23 / nightPrice:$77 totalShow details
