name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
The Haven,Price:$95 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/37150576?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,2 guests · Studio · 1 bed · 1 bath,Price:$371 totalShow details,Rating 5.0 out of 5;5.018 reviews (18)Price:$95 / nightPrice:$371 totalShow details
8th Avenue Oasis,Price:$86 / night,Entire condominium in Nashville,SUPERHOST,/rooms/4170603?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · Studio · 2 beds · 1 bath,Price:$379 totalShow details,Rating 4.76 out of 5;4.76272 reviews (272)Price:$86 / nightPrice:$379 totalShow details
"THE ""SUITE"" SPOT",Price:$89 / night,Entire apartment in Franklin,SUPERHOST,/rooms/18440334?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · Studio · 2 beds · 1 bath,Price:$362 totalShow details,Rating 4.89 out of 5;4.89160 reviews (160)Price:$89 / nightPrice:$362 totalShow details
Large Suite Private Entrance & Pool,Price:$77 / night,Entire guest suite in Mount Juliet,SUPERHOST,/rooms/18598400?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,5 guests · 1 bedroom · 1 bed · 1 bath,Price:$298 totalShow details,Rating 4.97 out of 5;4.97227 reviews (227)Price:$77 / nightPrice:$298 totalShow details
The Johnny Cash Suite,Price:$94 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/26900742?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,3 guests · 1 bedroom · 2 beds · 1 bath,Price:$366 totalShow details,Rating 4.89 out of 5;4.89177 reviews (177)Price:$94 / nightPrice:$366 totalShow details
Greystone Cottage Basement (CDC Clean),Price:$87 / night,Entire apartment in Nashville,SUPERHOST,/rooms/27397940?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,2 guests · Studio · 1 bed · 1 bath,Price:$366 totalShow details,Rating 4.94 out of 5;4.94127 reviews (127)Price:$87 / nightPrice:$366 totalShow details
Wine Down Studio: Modern | Renovated | Min to DT,Price:$82 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/42492703?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · Studio · 2 beds · 1 bath,Price:$361 totalShow details,Rating 5.0 out of 5;5.024 reviews (24)Price:$82 / nightPrice:$361 totalShow details
The Sunset Shanty,Previous price:$82Discounted price:$70 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/32364875?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$274 totalShow details,Rating 4.80 out of 5;4.8079 reviews (79)Previous price:$82Discounted price:$70 / nightPrice:$274 totalShow details
Posh/Luxury/Hot Tub 10%Off,Price:$62 / night,Private room in Nashville,SUPERHOST,/rooms/27546946?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$234 totalShow details,Rating 4.87 out of 5;4.87110 reviews (110)Price:$62 / nightPrice:$234 totalShow details
Peachtree Cottage,Previous price:$127Discounted price:$109 / night,Entire house in Nashville,SUPERHOST,/rooms/11990998?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$413 totalShow details,Rating 4.89 out of 5;4.89250 reviews (250)Previous price:$127Discounted price:$109 / nightPrice:$413 totalShow details
“The Light Suite” 1 mile from downtown Franklin.,Price:$80 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/18347032?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,3 guests · Studio · 1 bed · 1 bath,Price:$304 totalShow details,Rating 4.94 out of 5;4.94154 reviews (154)Price:$80 / nightPrice:$304 totalShow details
Franklin Getaway...  Walk to Downtown!,Previous price:$155Discounted price:$110 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/30889141?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$433 totalShow details,Rating 4.97 out of 5;4.97170 reviews (170)Previous price:$155Discounted price:$110 / nightPrice:$433 totalShow details
West Nashville Studio near Belle Meade Plantation,Price:$106 / night,Entire guest suite in Nashville,PLUS,/rooms/plus/21635878?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,2 guests · Studio · 1 bed · 1 bath,Price:$430 totalShow details,Rating 4.98 out of 5;4.98191 reviews (191)Price:$106 / nightPrice:$430 totalShow details
Private En Suite & Entrance in East Nashville,Price:$49 / night,Private room in Nashville,SUPERHOST,/rooms/13505557?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$213 totalShow details,Rating 4.96 out of 5;4.96217 reviews (217)Price:$49 / nightPrice:$213 totalShow details
NC5 The Joint!!  Downtown Nashville Studio!,Price:$63 / night,Entire apartment in Nashville,,/rooms/46779266?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,6 guests · Studio · 2 beds · 1 bath,Price:$273 totalShow details,Price:$63 / nightPrice:$273 totalShow details
Rejuvenate in New East Nashville Carriage House,Price:$116 / night,Entire guesthouse in Nashville,PLUS,/rooms/plus/23870707?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$442 totalShow details,Rating 4.97 out of 5;4.97144 reviews (144)Price:$116 / nightPrice:$442 totalShow details
"Private, Quiet Cottage Guesthouse",Price:$87 / night,Entire cottage in Nashville,SUPERHOST,/rooms/12941574?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$354 totalShow details,Rating 4.92 out of 5;4.92122 reviews (122)Price:$87 / nightPrice:$354 totalShow details
Private Room in a Beautiful Traditional/Mod Home,Price:$89 / night,Private room in Nashville,PLUS,/rooms/plus/30346059?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,3 guests · 1 private bedroom · 1 bed · 1 private bath,Price:$317 totalShow details,Rating 4.98 out of 5;4.9846 reviews (46)Price:$89 / nightPrice:$317 totalShow details
Downtown Hostel (Coed Shared Dorm),Price:$36 / night,Hotel room in Nashville,SUPERHOST,/rooms/3717911?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,1 guest · 1 bedroom · 8 beds · 7 baths,Price:$108 totalShow details,Rating 4.77 out of 5;4.77638 reviews (638)Price:$36 / nightPrice:$108 totalShow details
25th Ave Suite,Price:$76 / night,Entire house in Nashville,,/rooms/35787528?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=41d66967-a1e8-4e08-8836-a987d5936f68,5 guests · 1 bedroom · 1 bed · 1 bath,Price:$370 totalShow details,Rating 4.61 out of 5;4.6119 reviews (19)Price:$76 / nightPrice:$370 totalShow details
Charming Music City Tiny House,Price:$68 / night,Entire guesthouse in Ashland City,,/rooms/43862614?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=5071c791-effd-4303-a406-41d88310228c,2 guests · Studio · 2 beds · 1 bath,Price:$262 totalShow details,Rating 4.67 out of 5;4.676 reviews (6)Price:$68 / nightPrice:$262 totalShow details
Rejuvenate in New East Nashville Carriage House,Price:$116 / night,Entire guesthouse in Nashville,PLUS,/rooms/plus/23870707?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=5071c791-effd-4303-a406-41d88310228c,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$442 totalShow details,Rating 4.97 out of 5;4.97144 reviews (144)Price:$116 / nightPrice:$442 totalShow details
West Nashville Studio near Belle Meade Plantation,Price:$106 / night,Entire guest suite in Nashville,PLUS,/rooms/plus/21635878?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=5071c791-effd-4303-a406-41d88310228c,2 guests · Studio · 1 bed · 1 bath,Price:$430 totalShow details,Rating 4.98 out of 5;4.98191 reviews (191)Price:$106 / nightPrice:$430 totalShow details
Wine Down Studio: Modern | Renovated | Min to DT,Price:$82 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/42492703?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=5071c791-effd-4303-a406-41d88310228c,4 guests · Studio · 2 beds · 1 bath,Price:$361 totalShow details,Rating 5.0 out of 5;5.024 reviews (24)Price:$82 / nightPrice:$361 totalShow details
The Haven,Price:$95 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/37150576?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=5071c791-effd-4303-a406-41d88310228c,2 guests · Studio · 1 bed · 1 bath,Price:$371 totalShow details,Rating 5.0 out of 5;5.018 reviews (18)Price:$95 / nightPrice:$371 totalShow details
The Sunset Shanty,Previous price:$82Discounted price:$70 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/32364875?check_in=2020-12-31&check_out=2021-01-03&previous_page_section_name=1000&federated_search_id=5071c791-effd-4303-a406-41d88310228c,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$274 totalShow details,Rating 4.80 out of 5;4.8079 reviews (79)Previous price:$82Discounted price:$70 / nightPrice:$274 totalShow details
