name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
Cheap but awesome! - B5 Room 1,Price:$25 / night,Private room in Nashville,,/rooms/35917515?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$108 totalShow details,Rating 4.52 out of 5;4.5227 reviews (27)Price:$25 / nightPrice:$108 totalShow details
Nice Private Room in NORTH Nashville,Price:$37 / night,Private room in Goodlettsville,SUPERHOST,/rooms/11087723?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,3 guests · 1 bedroom · 1 bed · 1.5 baths,Price:$126 totalShow details,Rating 4.91 out of 5;4.91283 reviews (283)Price:$37 / nightPrice:$126 totalShow details
Downtown Hostel (Coed Shared Dorm),Price:$38 / night,Hotel room in Nashville,SUPERHOST,/rooms/3717911?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,1 guest · 1 bedroom · 8 beds · 7 baths,Price:$115 totalShow details,Rating 4.77 out of 5;4.77639 reviews (639)Price:$38 / nightPrice:$115 totalShow details
"Quiet, country setting with sleeping for up to 4!",Price:$35 / night,Private room in Hendersonville,,/rooms/39691633?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,4 guests · 2 bedrooms · 2 beds · 1 private bath,Price:$120 totalShow details,Rating 5.0 out of 5;5.03 reviews (3)Price:$35 / nightPrice:$120 totalShow details
todas las comodidades a 5 minutos del downtown,Price:$25 / night,Private room in Nashville,SUPERHOST,/rooms/39343114?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$97 totalShow details,Rating 4.80 out of 5;4.8015 reviews (15)Price:$25 / nightPrice:$97 totalShow details
Nice comfortable room with a double futon..,Price:$31 / night,Private room in Franklin,SUPERHOST,/rooms/11923339?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,2 guests · 1 bedroom · 0 beds · 1 private bath,Price:$121 totalShow details,Rating 5.0 out of 5;5.023 reviews (23)Price:$31 / nightPrice:$121 totalShow details
Downtown Hostel (Female-Only Shared Dorm),Price:$38 / night,Hostel beds in Nashville,SUPERHOST,/rooms/15157178?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,1 guest · 1 bedroom · 8 beds · 7 shared baths,Price:$115 totalShow details,Rating 4.80 out of 5;4.80402 reviews (402)Price:$38 / nightPrice:$115 totalShow details
student Holiday one month special. 12th threw 12th,Price:$40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/23463463?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$160 totalShow details,Rating 4.98 out of 5;4.9883 reviews (83)Price:$40 / nightPrice:$160 totalShow details
"Clean, cozy and comfortable",Price:$37 / night,Private room in Murfreesboro,SUPERHOST,/rooms/19782732?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$154 totalShow details,Rating 4.98 out of 5;4.98256 reviews (256)Price:$37 / nightPrice:$154 totalShow details
"A great value, about 20 min to Nashville, Opryland",Price:$30 / night,Private room in Goodlettsville,SUPERHOST,/rooms/10253419?check_in=2021-06-03&check_out=2021-06-06&previous_page_section_name=1000&federated_search_id=692cf019-6920-4727-854d-51babcd1c564,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$108 totalShow details,Rating 4.82 out of 5;4.82157 reviews (157)Price:$30 / nightPrice:$108 totalShow details
