name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
NC5 The Joint!!  Downtown Nashville Studio!,Price:$55 / night,Entire apartment in Nashville,,/rooms/46779266?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,6 guests · Studio · 2 beds · 1 bath,Price:$245 totalShow details,Price:$55 / nightPrice:$245 totalShow details
"Brand-New Condo, 2 Blocks to Centennial Park",Previous price:$122Discounted price:$58 / night,Entire apartment in Nashville,,/rooms/35440277?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$329 totalShow details,Rating 4.64 out of 5;4.6414 reviews (14)Previous price:$122Discounted price:$58 / nightPrice:$329 totalShow details
DOWNTOWN NASHVILLE - COMFY & COZY (C),Price:$63 / night,Entire apartment in Nashville,SUPERHOST,/rooms/29543248?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,6 guests · 2 bedrooms · 2 beds · 1 bath,Price:$302 totalShow details,Rating 4.93 out of 5;4.9376 reviews (76)Price:$63 / nightPrice:$302 totalShow details
Tiny haven,Price:$54 / night,Entire apartment in Nashville,SUPERHOST,/rooms/20137844?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 2 bedrooms · 4 beds · 1 bath,Price:$259 totalShow details,Rating 4.93 out of 5;4.93193 reviews (193)Price:$54 / nightPrice:$259 totalShow details
1 BR Apartment!! Just 2 miles to Downtown!,Previous price:$87Discounted price:$62 / night,Entire apartment in Nashville,,/rooms/44064578?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$257 totalShow details,Rating 4.0 out of 5;4.010 reviews (10)Previous price:$87Discounted price:$62 / nightPrice:$257 totalShow details
✧Private Suite & entrance✧2 mi➝DT+coffee+comfy bed,Previous price:$77Discounted price:$65 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/26764632?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$262 totalShow details,Rating 4.92 out of 5;4.92170 reviews (170)Previous price:$77Discounted price:$65 / nightPrice:$262 totalShow details
Private Room & Bath Close to Downtown Nashville,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/45973690?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$172 totalShow details,Price:$45 / nightPrice:$172 totalShow details
West Nashville Studio near Belle Meade Plantation,Price:$79 / night,Entire guest suite in Nashville,PLUS,/rooms/plus/21635878?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,2 guests · Studio · 1 bed · 1 bath,Price:$340 totalShow details,Rating 4.98 out of 5;4.98191 reviews (191)Price:$79 / nightPrice:$340 totalShow details
Downtown Private Bedroom on Quiet Street,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/39470370?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$171 totalShow details,Rating 4.81 out of 5;4.8116 reviews (16)Price:$45 / nightPrice:$171 totalShow details
West End Getaway free parking & amazing pool,Previous price:$106Discounted price:$84 / night,Entire apartment in Nashville,,/rooms/43759121?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · Studio · 2 beds · 1 bath,Price:$355 totalShow details,Rating 4.43 out of 5;4.4323 reviews (23)Previous price:$106Discounted price:$84 / nightPrice:$355 totalShow details
Greystone Cottage Basement (CDC Clean),Previous price:$86Discounted price:$73 / night,Entire apartment in Nashville,SUPERHOST,/rooms/27397940?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,2 guests · Studio · 1 bed · 1 bath,Price:$318 totalShow details,Rating 4.94 out of 5;4.94127 reviews (127)Previous price:$86Discounted price:$73 / nightPrice:$318 totalShow details
East Nashville Loft,Previous price:$95Discounted price:$75 / night,Entire loft in Nashville,SUPERHOST,/rooms/10423877?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$342 totalShow details,Rating 4.83 out of 5;4.83350 reviews (350)Previous price:$95Discounted price:$75 / nightPrice:$342 totalShow details
Sonder *Free Parking* 1BR + Terrace,Previous price:$139Discounted price:$89 / night,Entire apartment in Nashville,SUPERHOST,/rooms/36177944?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$336 totalShow details,Rating 4.81 out of 5;4.8185 reviews (85)Previous price:$139Discounted price:$89 / nightPrice:$336 totalShow details
The Sunset Shanty,Previous price:$66Discounted price:$57 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/32364875?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$228 totalShow details,Rating 4.80 out of 5;4.8079 reviews (79)Previous price:$66Discounted price:$57 / nightPrice:$228 totalShow details
Cozy East Nashville Private Respite,Price:$44 / night,Private room in Nashville,SUPERHOST,/rooms/11101912?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$163 totalShow details,Rating 4.93 out of 5;4.93377 reviews (377)Price:$44 / nightPrice:$163 totalShow details
Southern Exposure: Centrally located one-BR-Apt,Price:$52 / night,Entire apartment in Nashville,SUPERHOST,/rooms/31167145?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$253 totalShow details,Rating 4.97 out of 5;4.9778 reviews (78)Price:$52 / nightPrice:$253 totalShow details
Charming and Cozy,Price:$40 / night,Private room in Nashville,SUPERHOST,/rooms/46837226?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,1 guest · 1 bedroom · 0 beds · 1 private bath,Price:$183 totalShow details,Price:$40 / nightPrice:$183 totalShow details
Three Blocks from Broadway-Walk to It All Y'all!,Previous price:$199Discounted price:$73 / night,Entire apartment in Nashville,,/rooms/30540635?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$394 totalShow details,Rating 4.64 out of 5;4.6487 reviews (87)Previous price:$199Discounted price:$73 / nightPrice:$394 totalShow details
Clean and cozy space in LaVergne,Price:$35 / night,Private room in La Vergne,,/rooms/41319020?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,3 guests · 1 bedroom · 1 bed · 1 private bath,Price:$120 totalShow details,Rating 4.96 out of 5;4.96101 reviews (101)Price:$35 / nightPrice:$120 totalShow details
Sonder *Free Parking* Studio + Terrace,Previous price:$149Discounted price:$84 / night,Entire apartment in Nashville,SUPERHOST,/rooms/36277473?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=e677126b-8e93-4ac0-b7e0-c2996e650879,2 guests · Studio · 1 bed · 1 bath,Price:$312 totalShow details,Rating 4.61 out of 5;4.6133 reviews (33)Previous price:$149Discounted price:$84 / nightPrice:$312 totalShow details
A Suite at the Rocking K Ranch,Price:$65 / night,Entire guest suite in Murfreesboro,SUPERHOST,/rooms/35875072?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 2 bedrooms · 3 beds · 1 bath,Price:$241 totalShow details,Rating 5.0 out of 5;5.0129 reviews (129)Price:$65 / nightPrice:$241 totalShow details
Super Clean! Minutes from Downtown!,Price:$77 / night,Entire apartment in Nashville,,/rooms/20297198?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$326 totalShow details,Rating 4.79 out of 5;4.79244 reviews (244)Price:$77 / nightPrice:$326 totalShow details
Modern Apartment 1.5 Miles from Downtown Franklin,Previous price:$89Discounted price:$70 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/42775327?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,3 guests · 1 bedroom · 2 beds · 1 bath,Price:$297 totalShow details,Rating 5.0 out of 5;5.017 reviews (17)Previous price:$89Discounted price:$70 / nightPrice:$297 totalShow details
Moonshine Nashville,Previous price:$94Discounted price:$71 / night,Entire apartment in Nashville,,/rooms/14478186?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$294 totalShow details,Rating 4.53 out of 5;4.53343 reviews (343)Previous price:$94Discounted price:$71 / nightPrice:$294 totalShow details
Wine Down Studio: Modern | Renovated | Min to DT,Price:$79 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/42492703?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · Studio · 2 beds · 1 bath,Price:$349 totalShow details,Rating 5.0 out of 5;5.024 reviews (24)Price:$79 / nightPrice:$349 totalShow details
Private Room & Bath 5 minutes to Downtown Nash,Price:$47 / night,Private room in Nashville,SUPERHOST,/rooms/46832964?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$177 totalShow details,Price:$47 / nightPrice:$177 totalShow details
Updated Apartment near downtown Franklin,Price:$68 / night,Entire guest suite in Franklin,SUPERHOST,/rooms/44058771?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$276 totalShow details,Rating 4.80 out of 5;4.805 reviews (5)Price:$68 / nightPrice:$276 totalShow details
Cozy East Nashville Private Respite,Price:$44 / night,Private room in Nashville,SUPERHOST,/rooms/11101912?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$163 totalShow details,Rating 4.93 out of 5;4.93377 reviews (377)Price:$44 / nightPrice:$163 totalShow details
Flatrock Cottage,Previous price:$82Discounted price:$62 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/23395469?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$281 totalShow details,Rating 4.97 out of 5;4.97113 reviews (113)Previous price:$82Discounted price:$62 / nightPrice:$281 totalShow details
Guest Suite Minutes from Downtown & Airport!,Price:$65 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/42896148?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · Studio · 1 bed · 1 bath,Price:$246 totalShow details,Rating 4.75 out of 5;4.7520 reviews (20)Price:$65 / nightPrice:$246 totalShow details
1 BR Apartment!! Just 2 miles to Downtown!,Previous price:$87Discounted price:$62 / night,Entire apartment in Nashville,,/rooms/44064578?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$257 totalShow details,Rating 4.0 out of 5;4.010 reviews (10)Previous price:$87Discounted price:$62 / nightPrice:$257 totalShow details
Cottage in Tall Trees of West Nashville,Price:$81 / night,Entire guesthouse in Nashville,SUPERHOST,/rooms/12417412?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$278 totalShow details,Rating 4.98 out of 5;4.9850 reviews (50)Price:$81 / nightPrice:$278 totalShow details
RY5 First and 10!  Downtown Nashville! Walk DT!,Price:$62 / night,Entire apartment in Nashville,,/rooms/46682258?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 4 beds · 1 bath,Price:$274 totalShow details,Price:$62 / nightPrice:$274 totalShow details
Three Blocks from Broadway-Walk to It All Y'all!,Previous price:$199Discounted price:$73 / night,Entire apartment in Nashville,,/rooms/30540635?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$394 totalShow details,Rating 4.64 out of 5;4.6487 reviews (87)Previous price:$199Discounted price:$73 / nightPrice:$394 totalShow details
Beautiful East Nashville,Previous price:$112Discounted price:$65 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/19425918?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$308 totalShow details,Rating 4.88 out of 5;4.88256 reviews (256)Previous price:$112Discounted price:$65 / nightPrice:$308 totalShow details
Modern Studio in Hip Melrose,Price:$58 / night,Entire apartment in Nashville,,/rooms/4351066?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$278 totalShow details,Rating 4.67 out of 5;4.67350 reviews (350)Price:$58 / nightPrice:$278 totalShow details
Sonder *Free Parking* Studio + Terrace,Previous price:$149Discounted price:$84 / night,Entire apartment in Nashville,SUPERHOST,/rooms/36277473?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · Studio · 1 bed · 1 bath,Price:$312 totalShow details,Rating 4.61 out of 5;4.6133 reviews (33)Previous price:$149Discounted price:$84 / nightPrice:$312 totalShow details
The Nashville Nifty-a Homey Guest Room with Ensuite,Price:$69 / night,Entire guest suite in Nashville,PLUS,/rooms/plus/11159013?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$265 totalShow details,Rating 4.97 out of 5;4.97290 reviews (290)Price:$69 / nightPrice:$265 totalShow details
Loft Retreat in Nashville's Germantown/Downtown,Previous price:$94Discounted price:$85 / night,Entire loft in Nashville,SUPERHOST,/rooms/17572874?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,3 guests · Studio · 2 beds · 1 bath,Price:$325 totalShow details,Rating 4.99 out of 5;4.99360 reviews (360)Previous price:$94Discounted price:$85 / nightPrice:$325 totalShow details
West End Getaway free parking & amazing pool,Previous price:$106Discounted price:$84 / night,Entire apartment in Nashville,,/rooms/43759121?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=85319522-11a5-4b30-b912-50b75533ae79,4 guests · Studio · 2 beds · 1 bath,Price:$355 totalShow details,Rating 4.43 out of 5;4.4323 reviews (23)Previous price:$106Discounted price:$84 / nightPrice:$355 totalShow details
Midtown/Kristofferson's old Apt!,Previous price:$139Discounted price:$82 / night,Entire apartment in Nashville,,/rooms/4436799?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=4b37eae2-c5b3-46ee-80e1-604f5edde312,8 guests · 2 bedrooms · 5 beds · 1 bath,Price:$345 totalShow details,Rating 4.51 out of 5;4.51561 reviews (561)Previous price:$139Discounted price:$82 / nightPrice:$345 totalShow details
The Nest - Classic Urban Flat - near downtown!,Price:$82 / night,Entire house in Nashville,SUPERHOST,/rooms/28655303?check_in=2020-12-17&check_out=2020-12-20&previous_page_section_name=1000&federated_search_id=4b37eae2-c5b3-46ee-80e1-604f5edde312,2 guests · 1 bedroom · 2 beds · 1 bath,Price:$339 totalShow details,Rating 4.81 out of 5;4.81124 reviews (124)Price:$82 / nightPrice:$339 totalShow details
